id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
3535,635,1,1.9,1,12,0,11,0.8,193,8,14,768,1976,3204,5,0,4,1,1,1,2
3536,613,1,1.8,0,9,1,6,0.8,199,2,15,494,1044,3516,17,4,7,1,1,0,2
3537,1425,0,0.6,0,9,0,57,0.2,86,3,10,10,672,1874,15,10,18,0,0,1,1
3538,746,0,0.8,0,7,0,16,0.4,138,4,12,210,1799,2669,12,0,19,1,1,0,2
3539,1083,1,3,0,9,0,19,0.8,160,7,16,98,1626,2668,14,13,20,0,1,0,2
3540,888,1,0.7,1,1,0,30,0.7,146,8,8,477,865,723,19,15,15,1,1,1,0
3541,2007,1,0.7,0,5,0,5,0.4,189,2,7,94,1558,1857,12,11,18,1,0,0,2
3542,836,0,1,1,9,1,18,0.2,182,5,16,1188,1362,3915,13,10,9,1,1,0,3
3543,1921,0,0.5,0,9,1,30,1,111,2,19,148,1058,2965,19,17,17,1,0,1,3
3544,803,0,0.5,1,7,1,44,0.1,89,8,8,1108,1449,3445,13,11,9,1,1,0,3
3545,1343,1,1.8,1,1,0,40,0.5,177,1,5,202,904,2699,9,4,14,1,1,1,2
3546,1673,0,0.5,0,2,1,15,0.7,100,8,8,448,581,2445,12,5,9,1,1,0,2
3547,1789,0,2.2,0,2,0,20,0.9,82,6,16,1571,1815,2692,15,10,12,0,1,1,3
3548,1624,0,0.5,1,4,1,27,0.9,199,1,10,171,1023,3099,15,2,6,1,0,1,2
3549,1423,1,0.5,1,0,1,15,0.3,92,3,1,200,1323,2325,18,4,18,1,1,0,2
3550,1785,1,1.6,0,17,1,45,0.5,159,2,18,845,1417,1167,6,1,17,1,1,0,1
3551,1293,1,1.3,0,0,1,39,1,108,7,1,364,600,2356,6,4,2,1,0,1,1
3552,1725,1,0.9,1,2,0,23,1,155,7,19,163,675,1443,5,0,15,1,1,0,1
3553,1575,1,0.7,0,0,0,55,0.1,140,8,1,1040,1788,2117,15,3,3,0,0,0,2
3554,904,0,1.9,1,1,1,18,0.1,153,6,3,48,1447,1324,17,16,4,1,1,1,0
3555,1970,0,1.2,1,18,1,36,0.8,151,2,19,1202,1739,1136,16,2,18,1,0,1,1
3556,1123,0,0.6,0,1,0,42,0.9,192,5,2,1187,1274,477,12,8,18,1,1,0,0
3557,888,1,1.4,1,1,1,43,0.6,104,8,3,910,981,3417,14,2,18,1,0,0,3
3558,1224,1,1.2,0,0,0,28,0.3,130,2,3,66,975,2771,6,1,14,0,1,0,2
3559,782,0,0.5,1,12,1,54,0.2,112,4,19,1393,1792,962,15,8,20,1,0,1,0
3560,684,0,2.9,0,7,1,2,0.1,95,6,19,622,1629,2299,13,4,2,1,0,0,2
3561,1885,0,0.5,0,5,1,26,0.5,172,4,10,680,1100,2294,8,4,8,1,0,1,2
3562,1089,0,2.3,1,0,1,14,0.7,191,5,0,1096,1730,2376,17,16,2,1,1,1,2
3563,1338,0,1.9,0,2,0,50,0.1,146,1,10,507,707,2349,17,10,2,1,0,0,2
3564,924,1,2.2,1,1,1,28,0.5,182,2,2,165,775,2659,8,4,13,1,1,1,1
3565,1286,1,0.7,0,1,0,23,0.6,178,6,14,493,1411,579,8,5,13,1,0,0,0
3566,1075,0,0.5,0,3,1,39,0.9,124,4,4,579,829,1366,16,0,11,1,0,1,0
3567,1330,0,1.5,0,6,0,12,0.1,154,2,9,439,554,446,7,0,11,1,1,1,0
3568,953,0,2.9,0,0,0,16,0.7,115,4,1,507,1102,2213,15,13,9,1,1,1,1
3569,742,1,2,0,0,0,14,0.6,135,6,2,571,1067,3418,19,15,17,1,0,1,2
3570,1507,0,2.4,0,6,1,3,0.9,93,7,17,952,1015,1229,14,13,17,1,1,0,1
3571,1559,1,1.6,1,2,1,27,0.7,124,2,6,1146,1503,288,12,10,16,1,1,0,0
3572,1266,0,0.7,0,0,1,34,0.9,113,4,10,169,659,3539,7,3,8,1,1,1,3
3573,908,0,0.5,1,6,0,16,0.3,164,8,14,134,1587,3143,7,0,4,0,0,1,2
3574,806,1,1.9,1,0,1,43,0.3,124,8,2,23,1208,1071,11,9,3,1,1,1,0
3575,1641,1,1.8,1,11,0,56,0.1,136,2,13,508,1725,3379,17,11,12,1,1,1,3
3576,638,0,2.7,1,2,0,42,0.8,138,8,3,211,1783,2950,10,4,17,1,0,0,2
3577,1123,0,1.5,0,2,1,12,0.3,153,8,5,969,1962,645,9,7,15,1,0,0,0
3578,1012,0,1.7,0,6,0,49,0.6,132,1,17,616,1982,1619,7,0,8,0,1,0,1
3579,1869,0,0.5,1,0,1,24,0.1,155,5,1,285,1167,2073,17,6,10,1,1,0,2
3580,1728,0,2.6,1,9,1,15,0.6,120,6,20,122,1861,1270,16,2,4,1,1,0,1
3581,1910,1,1.9,0,2,1,54,0.3,154,2,7,638,750,433,17,11,2,1,0,0,0
3582,1215,1,2.4,1,0,0,19,0.1,122,2,1,412,1754,616,19,0,3,0,0,0,0
3583,1184,1,1.7,1,2,0,19,0.3,167,7,19,256,767,284,6,5,8,0,0,0,0
3584,977,0,2,0,0,1,22,0.7,86,8,0,233,1246,2598,17,16,5,1,1,0,2
3585,1986,1,2.4,1,6,0,46,0.1,193,4,10,707,863,660,6,0,3,0,0,1,0
3586,2005,1,0.6,1,11,0,2,0.1,141,1,14,657,907,3227,10,9,10,1,1,0,3
3587,559,1,2.6,1,5,0,26,1,159,5,15,424,1670,1571,7,2,3,0,1,0,1
3588,1106,0,0.5,0,1,1,31,0.6,171,2,12,1318,1432,1667,12,0,6,1,1,0,1
3589,1893,1,2,0,11,0,35,0.1,200,4,14,938,1995,1951,17,7,15,0,1,0,2
3590,1778,0,1.1,0,3,0,11,0.7,87,2,7,843,1187,3716,6,5,18,1,0,0,3
3591,1653,0,0.5,1,1,1,36,0.9,87,8,11,672,1818,3256,6,1,10,1,0,1,3
3592,1843,0,0.5,0,0,0,7,0.9,191,6,12,468,1595,2355,8,7,14,0,1,0,2
3593,839,0,0.6,0,3,0,62,0.7,187,4,19,786,1627,2019,17,4,17,0,0,0,1
3594,1877,0,2.2,0,0,1,7,0.1,142,1,2,233,1557,2279,10,1,10,1,0,0,2
3595,599,1,0.6,0,16,1,42,0.3,121,7,17,793,1130,1890,12,2,7,1,1,1,1
3596,1219,0,3,1,10,1,30,0.6,127,3,13,1589,1725,1846,7,1,4,1,0,1,2
3597,845,1,0.5,1,1,1,5,0.1,165,5,2,17,1956,3967,12,5,14,1,1,1,3
3598,861,1,2.8,0,1,0,8,0.1,103,7,3,15,1306,457,10,6,15,1,1,1,0
3599,1864,0,2.9,0,0,0,53,0.7,112,6,2,182,1187,2699,6,0,8,1,0,0,2
3600,1179,1,0.5,0,7,0,59,0.5,80,1,11,445,650,3908,8,6,7,1,0,1,3
3601,1789,1,2.1,1,10,0,35,0.1,172,4,16,286,635,1834,16,13,20,1,1,1,1
3602,1267,1,1.2,0,2,1,27,0.2,134,2,10,1296,1384,838,14,1,16,1,1,1,0
3603,1507,0,1.6,1,4,1,24,0.2,101,1,17,987,1202,3635,15,12,9,1,0,0,3
3604,997,1,2.2,1,0,1,39,0.5,119,8,18,64,1943,2034,11,7,16,1,1,0,1
3605,1192,1,0.8,0,1,0,5,0.9,154,5,17,921,1441,564,8,7,18,0,0,1,0
3606,526,0,1.9,0,8,0,27,0.4,174,8,13,290,722,3421,16,6,13,0,1,1,2
3607,570,0,0.5,1,3,0,17,0.2,89,6,4,330,722,2644,17,16,16,0,0,0,1
3608,757,0,1.7,1,0,1,33,0.5,105,4,2,1260,1975,2721,9,3,19,1,0,0,2
3609,1142,1,0.8,1,9,1,21,0.6,116,2,10,1136,1714,1421,11,0,13,1,1,0,1
3610,1161,0,2.3,1,0,1,58,0.3,170,5,20,614,700,3148,10,7,11,1,0,0,2
3611,1806,0,2.7,0,12,1,44,0.7,175,5,17,663,1471,2824,19,9,6,1,1,1,3
3612,1323,0,2.3,1,3,0,15,0.2,150,5,11,962,982,2539,18,17,5,0,1,1,2
3613,1617,0,1.2,0,1,0,6,0.5,191,6,15,76,1054,3585,7,2,2,1,1,0,3
3614,1689,0,1.6,0,2,0,37,0.2,145,1,3,142,1209,2536,14,8,4,1,0,1,2
3615,1014,0,2.8,1,1,0,40,0.2,117,3,7,930,1848,3675,13,9,10,1,1,1,3
3616,1099,0,2.7,0,0,1,24,0.1,135,8,19,1882,1988,3951,17,1,18,1,1,1,3
3617,1999,1,0.5,1,7,1,39,0.1,89,7,19,259,611,3497,11,8,17,1,1,0,3
3618,647,1,0.8,0,5,0,41,0.2,192,1,12,1370,1865,3263,18,11,4,1,0,1,3
3619,515,0,0.8,0,7,0,52,1,82,6,8,289,1171,2687,5,4,20,1,1,0,2
3620,1654,0,1.1,0,6,0,48,0.7,97,8,7,232,2006,1716,13,6,17,1,0,1,2
3621,636,0,1.4,1,0,1,15,0.2,189,3,1,786,856,3531,14,4,18,1,0,1,2
3622,975,1,1.1,1,3,0,17,0.1,161,8,20,554,1436,3459,14,3,20,0,0,0,3
3623,1070,1,2.7,0,3,1,41,0.1,97,4,10,405,903,2054,16,9,2,1,1,0,1
3624,1875,0,1.5,0,1,0,62,1,182,1,2,394,1058,1038,11,3,9,1,0,0,1
3625,568,1,3,1,5,1,38,0.8,193,2,10,222,1982,1707,8,1,8,1,0,1,1
3626,1013,0,2.7,0,1,1,58,1,135,5,12,469,845,883,7,0,20,1,0,0,0
3627,854,0,0.5,0,6,1,11,0.3,81,5,14,133,687,978,6,5,11,1,1,0,0
3628,878,0,2.9,0,5,0,16,0.1,89,4,12,343,1021,3515,13,3,14,0,0,1,3
3629,1012,0,2.6,1,11,1,56,1,165,4,13,350,1653,3104,8,4,11,1,1,1,2
3630,1245,0,1.2,0,12,0,30,0.9,131,6,14,633,773,1677,8,4,15,1,1,1,1
3631,1207,0,2.3,0,6,1,34,0.2,165,2,12,502,521,334,15,1,19,1,1,0,0
3632,625,1,0.5,1,1,1,20,0.8,179,8,6,1153,1499,3303,16,2,18,1,1,1,3
3633,1375,1,2.9,0,0,0,47,0.5,186,6,4,608,1054,3650,19,17,5,0,1,1,3
3634,1482,0,1.7,1,11,1,44,0.5,169,2,14,492,723,1708,15,5,5,1,1,1,1
3635,999,1,0.8,0,13,1,28,0.8,182,4,20,207,691,1170,8,7,18,1,1,0,0
3636,1856,0,2.8,0,1,1,62,0.8,104,3,7,29,844,3920,5,4,6,1,0,1,3
3637,1574,0,0.5,1,10,1,4,0.5,134,2,13,893,1823,1804,13,12,10,1,1,0,2
3638,1708,1,0.5,1,2,1,47,0.5,189,5,13,316,1220,1650,8,6,11,1,1,0,1
3639,680,0,2.6,1,3,0,8,0.8,185,1,7,1023,1959,2549,11,8,8,0,1,0,2
3640,1781,1,2,0,0,1,2,0.8,88,7,2,1311,1826,3277,9,6,5,1,1,0,3
3641,1282,1,2.8,1,16,0,41,1,180,8,17,414,1048,2362,10,9,16,0,0,1,2
3642,1122,1,2.8,1,6,0,57,0.9,151,1,12,132,845,2806,15,10,16,1,0,0,2
3643,949,0,0.5,1,14,1,14,0.1,164,3,17,158,1689,3782,13,1,12,1,0,0,3
3644,1726,1,2,0,9,1,5,0.7,199,6,16,116,1975,1534,15,6,2,1,0,1,1
3645,1188,1,1.7,1,1,1,45,0.6,167,2,7,98,569,2261,10,6,5,1,1,0,1
3646,1953,1,1,1,0,1,5,0.2,194,4,1,596,1821,841,19,18,3,1,1,1,1
3647,868,1,0.5,0,2,1,59,0.5,159,2,3,1036,1208,1896,16,8,8,1,1,1,1
3648,784,1,0.5,1,0,1,33,0.1,157,3,17,784,1259,941,16,2,10,1,1,1,0
3649,658,0,2.5,0,10,1,63,1,174,4,14,286,596,3636,18,8,13,1,0,1,2
3650,1320,0,1.8,0,2,0,7,0.6,88,7,3,905,1115,1433,16,9,5,0,0,1,1
3651,1961,0,2.9,1,4,0,5,0.2,136,1,13,659,712,382,6,1,10,0,1,0,0
3652,1522,0,0.6,1,5,0,50,0.3,81,4,8,1018,1696,1561,12,8,3,1,1,0,1
3653,639,1,2.8,1,3,1,11,0.8,109,2,9,745,1771,1098,6,1,4,1,0,1,0
3654,1203,0,2,1,0,0,40,0.2,93,5,1,1407,1658,3631,13,7,9,0,0,1,3
3655,1740,1,2.1,1,10,0,57,0.3,158,6,18,384,1300,533,5,2,6,0,0,0,0
3656,1683,1,3,0,14,0,62,0.5,114,8,20,1125,1342,3045,6,0,20,0,0,1,3
3657,1163,1,0.5,1,4,1,27,1,134,1,17,242,1959,1631,11,0,16,1,0,0,1
3658,1221,0,2.9,0,5,1,16,1,175,1,19,699,1040,2222,17,16,12,1,0,0,1
3659,1825,1,1.3,1,4,1,42,1,162,7,15,388,1562,3359,18,13,11,1,1,1,3
3660,783,1,1.5,1,6,0,61,0.2,196,4,9,611,1495,3494,7,3,4,0,0,1,3
3661,1572,1,1.3,1,10,1,10,0.3,114,8,17,125,693,2224,7,5,15,1,1,1,1
3662,1915,0,0.5,0,10,0,13,0.2,155,4,11,774,889,961,14,10,15,1,1,0,1
3663,1764,0,2.5,0,1,0,4,0.6,146,8,9,1507,1964,1176,19,14,12,0,1,1,1
3664,1429,1,1.8,1,0,0,20,0.1,93,4,0,1183,1590,3893,10,2,7,0,0,1,3
3665,1301,0,0.5,1,3,1,61,0.2,115,6,6,996,1515,1903,16,6,10,1,0,1,2
3666,1016,1,2.9,0,16,1,16,0.6,119,8,19,198,1917,1819,16,7,10,1,0,0,1
3667,1728,1,0.5,1,1,1,18,0.1,96,6,3,682,1387,2619,17,2,3,1,0,0,3
3668,1980,0,0.5,0,0,1,46,0.6,199,1,7,526,1386,1588,15,2,7,1,1,0,1
3669,975,0,1,1,14,0,2,0.9,125,1,20,1626,1928,1512,16,2,14,1,0,0,1
3670,1500,0,1.5,0,5,1,42,0.8,120,2,7,865,1001,2024,12,4,3,1,0,0,2
3671,1582,1,1.6,1,4,1,54,0.9,190,4,6,379,677,3926,6,2,4,1,0,0,3
3672,1159,0,3,0,5,1,57,0.4,111,5,10,81,595,312,19,9,11,1,1,1,0
3673,1392,1,1.5,0,6,1,9,0.8,118,8,13,106,767,1714,11,4,18,1,0,1,1
3674,1517,0,1.9,1,7,1,25,0.3,152,4,9,403,1865,1809,13,11,13,1,0,1,1
3675,1958,0,1.2,0,3,0,26,0.7,112,6,5,1072,1552,3343,18,7,20,0,0,1,3
3676,1643,1,2.8,1,0,1,32,0.9,80,6,1,720,1738,1772,12,10,20,1,0,1,2
3677,1138,1,2.7,0,10,0,23,0.4,117,1,14,782,951,1662,14,8,12,1,1,0,1
3678,627,1,0.7,0,4,1,51,0.1,178,7,7,1020,1052,2875,10,7,12,1,0,1,2
3679,867,0,1,0,5,1,17,0.9,101,4,9,738,1160,3136,7,0,2,1,0,0,2
3680,1483,1,1.7,1,6,0,45,0.1,121,1,9,785,1102,3280,10,1,14,1,0,1,3
3681,1839,1,0.5,1,5,1,49,0.6,172,8,6,981,1645,1633,17,9,17,1,1,0,2
3682,820,1,0.5,1,0,0,37,0.2,127,4,0,253,841,2340,5,4,4,0,0,0,1
3683,2009,1,2.8,1,0,1,7,0.1,138,5,4,945,1095,1279,17,14,16,1,0,0,1
3684,1096,1,2,0,3,0,41,0.7,158,5,5,945,1176,1564,18,3,10,0,0,1,1
3685,1048,0,0.5,1,14,1,49,0.3,178,2,15,582,1183,4012,12,4,19,1,0,0,3
3686,1534,1,1.6,0,5,1,62,0.3,143,1,9,686,1642,3576,5,2,19,1,0,0,3
3687,1327,1,2.8,1,13,1,5,1,87,4,18,90,524,3432,17,16,18,1,0,0,3
3688,548,0,1.9,0,5,0,24,0.2,190,8,19,406,1787,545,9,3,4,0,0,0,0
3689,686,1,1.9,0,13,1,35,0.4,142,6,14,1104,1582,3562,18,17,4,1,0,1,3
3690,1232,0,1.6,1,5,0,4,0.3,169,6,7,1427,1710,2019,9,2,4,0,0,0,2
3691,1619,1,0.5,1,0,1,33,0.9,200,5,0,165,782,3458,11,1,2,1,0,0,3
3692,1616,1,0.5,1,1,1,17,0.5,114,2,8,438,1219,1658,17,3,11,1,0,1,1
3693,1971,0,0.5,0,6,1,52,0.4,153,1,14,1532,1860,3085,7,6,3,1,0,0,3
3694,708,0,0.5,0,18,1,12,0.6,196,2,19,1657,1841,2876,16,13,7,1,1,1,2
3695,1454,0,0.6,1,0,1,53,0.5,106,1,12,262,966,1414,9,4,4,1,1,1,1
3696,1483,0,2.2,1,4,1,33,0.4,138,7,10,1798,2000,1654,18,4,4,1,0,0,2
3697,1903,0,1.1,0,4,1,48,0.5,127,4,5,1446,1844,2413,10,4,15,1,0,1,3
3698,1165,1,2.1,1,0,1,26,0.3,82,2,0,1312,1685,3305,15,2,8,1,0,1,3
3699,1632,1,0.9,0,3,0,20,0.9,117,6,9,821,1192,485,7,5,16,1,0,1,0
3700,1015,1,1.8,0,1,0,45,0.7,180,7,7,956,1019,1255,19,13,18,1,1,0,0
3701,755,1,0.5,0,0,1,36,0.7,139,3,1,1169,1300,313,8,0,6,1,1,1,0
3702,1319,1,2.1,1,2,1,33,0.4,174,3,9,875,1270,2542,6,5,16,1,0,0,2
3703,1437,1,2.9,1,0,0,20,0.6,180,5,0,189,1211,2679,15,0,19,1,0,0,2
3704,955,0,1.4,1,8,0,27,0.5,91,4,9,762,1544,608,6,3,13,0,1,1,0
3705,1947,1,2.7,0,8,1,2,0.1,118,4,16,250,1139,2211,18,1,9,1,0,1,2
3706,1303,1,1.4,1,19,1,35,0.3,110,4,20,413,754,900,16,2,8,1,0,0,0
3707,943,0,2.1,1,0,0,54,0.9,80,1,13,1577,1775,1764,7,1,9,0,1,0,2
3708,1712,1,0.5,0,16,0,21,0.1,156,4,20,113,1111,1202,16,0,18,1,1,0,1
3709,1862,1,0.5,0,1,0,29,0.5,181,7,12,986,1998,3351,14,4,15,1,0,1,3
3710,1935,0,0.5,0,15,1,42,0.6,153,8,16,733,1894,3585,12,1,17,1,0,0,3
3711,561,0,1,1,0,1,56,0.4,146,4,14,665,1669,583,17,14,8,1,1,1,0
3712,929,1,0.5,0,0,1,47,0.2,82,4,1,1155,1405,1680,11,10,11,1,1,0,1
3713,1796,1,0.5,0,8,0,14,0.6,183,8,11,918,1578,1837,12,7,7,0,0,1,2
3714,1096,1,1.4,1,2,1,49,0.8,156,5,9,303,515,1359,16,8,5,1,1,1,0
3715,1711,0,2.8,0,10,1,7,0.8,131,8,12,34,520,3013,15,3,17,1,1,0,2
3716,1982,0,0.8,1,5,1,7,0.2,85,8,20,340,776,336,16,7,7,1,1,0,0
3717,882,0,1.9,0,0,0,2,0.6,197,7,3,527,545,3270,19,0,12,0,0,1,2
3718,1350,1,2.7,1,0,0,5,0.7,200,4,1,169,1041,3263,10,1,20,0,1,0,2
3719,650,1,0.8,1,2,0,28,0.6,194,4,6,1088,1301,2746,15,10,7,0,0,0,2
3720,846,1,0.6,1,0,1,27,0.3,145,4,2,657,1302,607,19,8,19,1,0,1,0
3721,1261,0,2.4,0,6,1,9,0.4,89,3,8,79,1698,2475,9,8,13,1,1,0,2
3722,1187,1,0.9,0,7,0,30,1,147,4,20,752,1256,825,17,14,16,0,1,1,0
3723,1844,1,2.3,0,3,1,44,0.2,148,7,14,445,1125,2481,10,5,18,1,0,0,2
3724,1015,0,2.6,1,7,0,27,0.1,146,1,10,123,1123,1316,18,15,17,1,0,1,0
3725,1023,1,2,1,2,1,8,0.9,139,5,3,555,969,2646,15,11,12,1,1,0,2
3726,1130,1,0.5,1,2,0,21,0.1,177,2,19,503,1047,2020,15,9,2,1,0,1,1
3727,1003,1,2.7,1,3,0,15,0.9,153,2,7,1474,1729,2719,11,8,6,1,0,0,2
3728,1577,0,1.4,0,5,1,26,0.1,129,6,16,125,1127,3763,13,3,13,1,1,0,3
3729,1078,0,2.8,1,0,1,21,0.1,158,5,3,768,1734,1214,16,13,20,1,0,1,1
3730,1995,0,1.1,0,12,0,24,0.1,129,7,16,772,1885,3532,16,14,15,1,1,1,3
3731,1620,0,1.1,1,6,1,20,1,192,2,8,784,1017,906,11,1,14,1,1,0,0
3732,1079,0,3,1,6,1,5,0.5,167,5,7,61,1516,1065,8,7,11,1,0,0,0
3733,694,0,0.5,1,12,1,17,0.9,194,5,19,379,1714,2569,6,1,5,1,0,1,2
3734,1176,1,2.1,1,0,1,19,0.9,132,2,1,736,830,2961,13,0,15,1,0,1,2
3735,1298,0,0.8,1,4,1,11,0.8,199,5,7,1799,1908,3987,17,15,2,1,1,1,3
3736,766,1,0.5,0,11,1,48,0.1,121,8,20,614,1328,3505,11,10,16,1,0,0,3
3737,1792,1,2.6,1,2,0,5,0.8,90,1,3,1233,1729,1267,12,2,20,0,1,0,1
3738,1000,1,1.9,0,4,1,52,0.5,83,3,8,427,748,2778,17,12,15,1,1,0,2
3739,524,0,0.9,1,15,1,24,0.6,136,3,18,375,1276,2399,18,3,4,1,0,0,1
3740,1057,0,1.8,0,4,1,12,0.7,104,6,5,1238,1275,1815,18,7,19,1,1,1,1
3741,1868,0,0.5,0,5,0,32,0.6,187,8,18,275,1173,3954,7,0,7,1,0,1,3
3742,959,1,1.4,0,9,0,26,0.1,186,6,10,281,903,1658,7,3,6,1,0,1,0
3743,670,1,1.9,1,2,0,21,0.1,110,8,8,713,1917,804,6,1,11,1,1,0,0
3744,1686,1,1.6,0,2,0,42,0.5,182,5,6,222,691,3115,12,4,20,0,0,0,2
3745,744,1,0.5,1,0,1,28,0.5,130,8,0,432,1044,1795,12,8,10,1,0,0,1
3746,939,1,0.8,0,6,1,59,0.8,161,7,14,92,805,277,18,7,2,1,0,1,0
3747,1274,0,0.5,0,3,1,52,0.3,86,2,9,613,1441,1386,9,3,16,1,0,1,1
3748,631,0,1.1,0,11,1,45,0.2,188,3,20,1183,1598,2360,19,2,10,1,1,0,2
3749,949,1,2.3,0,5,1,57,0.2,129,2,6,665,950,2070,12,8,5,1,1,0,1
3750,1498,1,0.9,1,0,1,28,0.8,158,5,1,379,1035,3262,14,11,11,1,1,0,3
3751,1352,1,0.5,1,10,1,21,0.5,80,4,11,841,1453,888,8,3,3,1,1,0,0
3752,521,1,1.3,0,1,0,50,0.7,82,5,9,110,1207,2196,14,4,14,0,0,1,1
3753,1951,1,0.5,1,5,0,44,0.5,121,2,9,1307,1947,3518,18,10,18,0,1,0,3
3754,1008,0,1.3,1,1,0,10,0.1,104,4,3,266,1901,630,11,3,5,1,0,1,0
3755,1099,1,1.7,1,0,1,43,0.2,111,6,1,64,1162,3306,11,5,17,1,1,0,2
3756,1335,0,2.3,1,1,1,35,0.1,157,1,3,451,720,3705,15,8,6,1,0,0,3
3757,1877,0,1.9,1,2,0,57,0.1,181,6,6,1287,1805,3607,19,9,8,0,0,1,3
3758,1957,1,0.5,0,1,1,26,0.5,92,4,9,321,724,2343,19,8,7,1,0,1,2
3759,594,0,0.6,0,5,1,56,0.2,180,2,10,531,577,375,10,4,13,1,1,1,0
3760,1033,1,0.7,1,3,1,27,0.7,128,4,4,927,1494,3225,18,1,9,1,0,1,3
3761,1949,0,1.3,0,2,0,44,0.1,139,3,3,578,1033,1421,17,7,3,0,0,1,1
3762,1342,1,1.7,0,5,1,23,0.6,198,8,6,388,694,2329,11,10,9,1,1,0,1
3763,821,1,0.5,1,3,0,46,0.5,105,8,15,127,541,1103,15,5,10,1,0,1,0
3764,1007,0,1.2,1,4,0,40,0.9,164,2,17,304,851,3125,17,7,11,0,0,0,2
3765,1824,1,2,0,3,1,22,0.2,82,2,8,366,626,2868,9,2,4,1,0,1,2
3766,778,1,2.5,0,3,0,44,0.3,88,8,11,1372,1863,2277,6,1,19,0,1,1,2
3767,1006,1,2.3,1,0,0,16,0.4,106,7,13,432,1651,1134,14,1,6,0,0,1,0
3768,1149,1,1.6,0,15,0,32,0.5,150,6,19,969,1042,3231,10,3,8,1,1,1,3
3769,732,1,0.5,1,0,1,23,0.4,113,6,9,439,1739,4011,14,9,12,1,1,1,3
3770,746,1,0.6,1,0,0,63,0.3,105,7,10,958,1751,1005,17,4,9,1,0,1,0
3771,1959,0,2.7,1,8,0,8,0.3,123,8,19,655,1861,3138,6,0,2,1,0,0,3
3772,1243,1,1.6,0,0,1,48,0.7,111,7,2,1968,1975,1643,18,17,16,1,1,1,2
3773,1590,0,1,1,0,1,64,0.1,105,3,7,124,1444,2988,7,3,7,1,1,1,3
3774,1527,1,1.4,0,3,1,12,0.6,138,3,4,314,550,1058,15,3,15,1,0,1,0
3775,592,1,2.5,0,3,0,7,1,89,8,10,816,1529,2929,12,4,11,0,0,1,2
3776,587,1,3,0,1,1,30,0.9,126,2,3,102,1346,1188,5,3,19,1,0,0,0
3777,1085,1,2.2,1,6,0,19,0.4,114,8,16,388,889,2736,15,9,16,0,1,0,2
3778,856,0,1.3,1,1,0,16,0.9,119,7,4,601,744,1755,17,8,14,0,0,1,1
3779,1505,1,1.5,0,5,0,11,0.9,85,3,7,1692,1758,2280,14,12,19,0,1,1,3
3780,1820,1,2.9,0,0,0,16,0.2,125,3,0,1229,1427,2942,8,5,17,0,1,0,3
3781,922,1,0.7,1,7,0,47,0.1,146,3,9,418,1655,1265,14,10,16,0,1,0,0
3782,1889,0,1.3,1,9,1,64,1,98,3,19,608,1223,3153,17,0,2,1,1,1,3
3783,1449,1,2.4,1,3,1,23,0.3,106,5,4,197,1423,2509,8,4,8,1,0,0,2
3784,1264,0,0.5,1,10,1,29,0.7,133,6,16,316,603,1073,11,9,11,1,0,0,0
3785,649,0,0.5,0,8,1,28,0.9,152,2,15,156,754,2948,15,6,3,1,0,0,2
3786,1367,1,0.7,1,3,1,26,0.5,136,4,6,305,930,2111,5,1,13,1,1,0,1
3787,943,1,0.5,1,3,1,34,0.5,190,4,16,1058,1738,2152,7,2,6,1,0,1,2
3788,1843,1,1,0,7,1,47,0.3,117,1,11,1199,1894,3383,13,10,11,1,0,0,3
3789,1437,0,0.5,1,16,1,23,0.6,80,4,18,1407,1675,1074,14,11,16,1,1,1,1
3790,596,1,0.9,1,1,0,51,0.9,88,8,2,1666,1806,1820,16,9,7,0,1,0,1
3791,661,1,0.5,1,9,1,54,0.4,109,5,20,1161,1829,3145,5,0,13,1,0,0,3
3792,1216,1,0.5,1,0,1,11,0.9,109,2,12,43,522,1693,17,13,19,1,1,0,0
3793,1790,0,2.2,1,0,0,15,0.2,100,4,7,561,886,1573,10,8,10,1,1,0,1
3794,1312,1,2.8,1,0,0,64,0.5,83,6,6,54,920,1959,19,8,5,1,0,1,1
3795,1507,0,1.9,0,2,1,47,0.4,129,2,9,215,1189,3223,13,1,14,1,0,0,3
3796,540,0,0.7,1,4,0,53,0.9,128,1,11,75,1936,1323,13,7,13,0,0,0,0
3797,806,1,2.8,1,1,1,64,0.4,179,4,2,826,1018,2317,12,0,5,1,1,0,1
3798,886,1,0.5,1,6,0,8,0.6,152,7,9,1265,1423,596,15,8,7,1,0,1,0
3799,735,0,1.1,0,12,0,12,1,93,6,20,146,1383,2380,13,6,3,0,0,0,1
3800,1263,1,1.5,0,14,1,20,0.4,167,5,18,19,1032,3335,6,5,6,1,1,1,2
3801,1371,0,1.7,0,0,0,60,0.6,147,3,1,897,1647,461,14,10,13,1,0,0,0
3802,1048,1,1.9,1,8,0,11,1,173,6,10,839,1721,2023,17,8,5,1,1,0,1
3803,1302,0,0.8,1,3,1,16,0.9,161,6,17,721,1866,3188,14,8,20,1,1,0,3
3804,1458,0,2.2,1,2,0,37,0.4,82,2,6,535,1405,3501,17,16,17,1,1,1,3
3805,1715,1,2.3,1,12,1,47,0.6,107,2,19,1292,1655,616,10,0,19,1,0,1,1
